name,config_id,barcode,description,primary_image_url,sku_id,brand_name
PurplFrog - Living Grey,Living Grey__White,PF500626,"Two shadows collide, not in war, but in recognition. Because within all of us live angels that ache and demons that dream, and somewhere in between is the truth of who we are messy, layered, real. The world craves absolutes: light or dark, right or wrong. But truth rarely lives in extremes; it lives in the tension, the in-between, the grey. This design is a quiet rebellion against the pressure to pick a side. It says: I am not here to be perfect , I am here to be whole. To carry contradiction with grace. To stop performing, and start existing. You are not here to prove anything. You are the place where both light and shadow learn to dance.

DETAILS &amp; SPECS

Fabric: 100% COTTON FRENCH TERRY
Weight: 250GSM
Print Technology: PUFF PRINT
Base Color: White

*Note: Color of the actual product may vary from the image 

WASH CARE",https://broadway-prod-product-service.s3.ap-south-1.amazonaws.com/Product_Images/Living%20Grey__White/1.jpg,PAP2173006513,PurplFrog
Cheetah Full Sleeves set,BW_MAS_CHEETAHFULLSLEE_BROWN_01,NSPJRN-2115-S,".desc-bw-reset {
 color: #000000 !important;
 background-color: #ffffff !important;
 -webkit-text-fill-color: #000000 !important;
}
.desc-bw-reset *:not(img):not(video):not(iframe):not(svg):not(canvas) {
 color: #000000 !important;
 background-color: #ffffff !important;
 -webkit-text-fill-color: #000000 !important;
}
.desc-bw-reset a,
.desc-bw-reset a:visited,
.desc-bw-reset a:hover,
.desc-bw-reset a:active {
 color: #000000 !important;
 -webkit-text-fill-color: #000000 !important;
 text-decoration: underline !important;
}
.desc-bw-reset img,
.desc-bw-reset video,
.desc-bw-reset iframe,
.desc-bw-reset svg,
.desc-bw-reset canvas {
 background-color: transparent !important;
}
.desc-bw-reset table,
.desc-bw-reset td,
.desc-bw-reset th {
 background-color: #ffffff !important;
 color: #000000 !important;
 border-color: #cccccc !important;
}
.desc-bw-reset hr {
 border-color: #cccccc !important;
 background-color: #ffffff !important;
 color: #000000 !important;
}
Get ready to feel like a million bucks (without spending it) in our satin touch oversized shirt and pajama set. This set promises a luxurious experience that's as comfy as it is chic. Fit: Oversized Fit, Fabric: 100% Polyester with Satin finish, Model is wearing Medium Size, Includes: Shirt and Bottom, Elasticated waist with pockets and loose fit for ultimate comfort. NOTE: Size &amp; Fit info: It's an oversized fit, you can try a size smaller too as per your preference. Please check the size chart before you buy.",https://broadway-prod-product-service.s3.ap-south-1.amazonaws.com/Product_Images/BW_MAS_CHEETAHFULLSLEE_BROWN_01/1.jpg,BBB4860393267,Masha
SOLID MINI WRAP DRESS AVIPAL - BLACK,BW_RAR_AVIPAL_BLACK_01,8909196439477,".desc-bw-reset {
 color: #000000 !important;
 background-color: #ffffff !important;
 -webkit-text-fill-color: #000000 !important;
}
.desc-bw-reset *:not(img):not(video):not(iframe):not(svg):not(canvas) {
 color: #000000 !important;
 background-color: #ffffff !important;
 -webkit-text-fill-color: #000000 !important;
}
.desc-bw-reset a,
.desc-bw-reset a:visited,
.desc-bw-reset a:hover,
.desc-bw-reset a:active {
 color: #000000 !important;
 -webkit-text-fill-color: #000000 !important;
 text-decoration: underline !important;
}
.desc-bw-reset img,
.desc-bw-reset video,
.desc-bw-reset iframe,
.desc-bw-reset svg,
.desc-bw-reset canvas {
 background-color: transparent !important;
}
.desc-bw-reset table,
.desc-bw-reset td,
.desc-bw-reset th {
 background-color: #ffffff !important;
 color: #000000 !important;
 border-color: #cccccc !important;
}
.desc-bw-reset hr {
 border-color: #cccccc !important;
 background-color: #ffffff !important;
 color: #000000 !important;
}
Description

Rareism's Avipal mini dress exemplifies contemporary minimalism with its sleek black polyester construction and refined straight silhouette. This versatile piece transitions effortlessly from casual daytime wear to evening occasions, offering a flattering cut that suits various body types. The lightweight polyester fabric ensures comfort and ease of movement, while the mini length provides a modern, youthful aesthetic. Perfect for layering or wearing standalone, this dress becomes an essential foundation piece for any sophisticated wardrobe. Pair with heels for elevated occasions or sneakers for relaxed styling.

- Polyester

- Straight

- Mini

- Full Sleeve

SIZE

The model (Chest-34, Waist-28, Hips-38, Height-178 cms) is wearing a size XS

Manufacturer Details

Radhamani Textiles Private Limited
Address - 27, VTMS Arcade, Bomannahalli, Bengaluru, 560068

Country of Origin - India",https://broadway-prod-product-service.s3.ap-south-1.amazonaws.com/Product_Images/BW_RAR_AVIPAL_BLACK_01/1.jpg,RTP7023661114,Rareism
Green Chiffon Print Dress,EWGRCHPRDR,PBWEW00000045,"PRODUCT DESCRIPTION

Our Green Chiffon Print Dress is crafted from eco-friendly fabric, the print design is developed by the design team at the studio in Hyderabad. The dress features a charming ruffle tier detail. It has a detachable and adjustable belt for comfort and has a elastic detailing on the puff sleeves for extra comfort.

Fit
Fitted at waist

Sleeve
3/4th Puff Sleeves

Neck
Boat Neck

Closure Type
Back Zipper

Fabric
chiffon

Care Instructions
Dry Clean

Manufacturer Details

Name: Ewoke Studio
Address: R/o. 8-2- 293/82/J/A-120, Road No.70, Journalist Colony, Jubilee Hills, Hyderabad, Telangana 500033
Country of Origin: India",https://broadway-prod-product-service.s3.ap-south-1.amazonaws.com/Product_Images/EWGRCHPRDR/1.jpg,ESL8101438229,Ewoke
X Lows MAD SCIENTIST,x-lows-mad-scientist,726684038008,"Comet X Lows MAD SCIENTIST embodies experimental design and boundary-pushing creativity. Inspired by the archetype of the unconventional innovator, the sneaker brings together contrasting elements that challenge convention while forming a cohesive, wearable silhouette. The concept revolves around curiosity and reinvention, translating 'what if' thinking into a distinctive everyday sneaker. Its expressive approach is balanced by thoughtful construction that keeps comfort at the forefront. Built with an ever-soft grip, roomy toe box and SpaceWalk™, Comet’s signature three-layer sole system, MAD SCIENTIST is designed for long hours on your feet. A durable insole sits atop ultra-cushioned foam and is finished with a lightweight rubber outsole, while grooved textures enhance traction and abrasion resistance for confident movement across daily settings.",https://broadway-prod-product-service.s3.ap-south-1.amazonaws.com/Product_Images/x-lows-mad-scientist/1.jpg,GMP3283066822,COMET
SEAMLESS TSHIRT - NAVY BLUE,BW_LAL_SEAMLESSTSHIRT_NAVYBLUE_01,LF-SL-TS01/NAVYB-S/M,".desc-bw-reset {
 color: #000000 !important;
 background-color: #ffffff !important;
 -webkit-text-fill-color: #000000 !important;
}
.desc-bw-reset *:not(img):not(video):not(iframe):not(svg):not(canvas) {
 color: #000000 !important;
 background-color: #ffffff !important;
 -webkit-text-fill-color: #000000 !important;
}
.desc-bw-reset a,
.desc-bw-reset a:visited,
.desc-bw-reset a:hover,
.desc-bw-reset a:active {
 color: #000000 !important;
 -webkit-text-fill-color: #000000 !important;
 text-decoration: underline !important;
}
.desc-bw-reset img,
.desc-bw-reset video,
.desc-bw-reset iframe,
.desc-bw-reset svg,
.desc-bw-reset canvas {
 background-color: transparent !important;
}
.desc-bw-reset table,
.desc-bw-reset td,
.desc-bw-reset th {
 background-color: #ffffff !important;
 color: #000000 !important;
 border-color: #cccccc !important;
}
.desc-bw-reset hr {
 border-color: #cccccc !important;
 background-color: #ffffff !important;
 color: #000000 !important;
}
SEAMLESS AND STRETCHY RIBBED FABRIC WHICH EXPANDS AND CONTRACTS WITH YOUR BODY, GIVING YOU A SCULPTED FIT. THIS IS A HIGH COMPRESSION FABRIC.

True to size.

Non-padded

Side gather detail for an extra body contouring look",https://broadway-prod-product-service.s3.ap-south-1.amazonaws.com/Product_Images/BW_LAL_SEAMLESSTSHIRT_NAVYBLUE_01/1.jpg,NGV7700121334,LALAFLOWER
SEAMLESS FLARE PANTS - COFFEE,BW_LAL_SEAMLESSFLAREPA_BROWN_01,LF-SL-FLR01/COF-2XL/3XL,".desc-bw-reset {
 color: #000000 !important;
 background-color: #ffffff !important;
 -webkit-text-fill-color: #000000 !important;
}
.desc-bw-reset *:not(img):not(video):not(iframe):not(svg):not(canvas) {
 color: #000000 !important;
 background-color: #ffffff !important;
 -webkit-text-fill-color: #000000 !important;
}
.desc-bw-reset a,
.desc-bw-reset a:visited,
.desc-bw-reset a:hover,
.desc-bw-reset a:active {
 color: #000000 !important;
 -webkit-text-fill-color: #000000 !important;
 text-decoration: underline !important;
}
.desc-bw-reset img,
.desc-bw-reset video,
.desc-bw-reset iframe,
.desc-bw-reset svg,
.desc-bw-reset canvas {
 background-color: transparent !important;
}
.desc-bw-reset table,
.desc-bw-reset td,
.desc-bw-reset th {
 background-color: #ffffff !important;
 color: #000000 !important;
 border-color: #cccccc !important;
}
.desc-bw-reset hr {
 border-color: #cccccc !important;
 background-color: #ffffff !important;
 color: #000000 !important;
}
SEAMLESS AND STRETCHY RIBBED FABRIC WHICH EXPANDS AND CONTRACTS WITH YOUR BODY, GIVING YOU A SCULPTED FIT. THIS IS A HIGH COMPRESSION FABRIC.

True to size.

High waisted

All over ribbed for a sculpted fit

Flare at leg opening

Contouring ribbed detail on the back, below the waist for a sculpted look

Ideal for high intensity workouts

No camel-toe

Squat-proof",https://broadway-prod-product-service.s3.ap-south-1.amazonaws.com/Product_Images/BW_LAL_SEAMLESSFLAREPA_BROWN_01/1.jpg,NGV1671043776,LALAFLOWER
"""Extra Toppings Only"" - Lick",extra-toppings-only-lick,726684039425,"Comet’s Extra Toppings Only, celebrates playful expression through layered textures and vibrant colour combinations inspired by retro ice cream parlours. Waffle-like finishes and swirling panel details create a distinctive silhouette that stands out while remaining wearable for everyday use.

The structured upper is built from synthetic leather with microfiber underlay for shape retention and durability. Underfoot, a rubber and EVA sole unit delivers dependable grip and balanced cushioning for walking, casual outings, and relaxed social settings.

Suitable for casual outings, everyday wear, social occasions, and extended periods of light walking.",https://broadway-prod-product-service.s3.ap-south-1.amazonaws.com/Product_Images/extra-toppings-only-lick/1.png,GMP4306580968,COMET
Contemponari-Matilda Skirt-White,COCOMASKWH,8900004269,"A printed midi skirt with a concealed zip closure at the center back. Features a fitted waist and a flowing silhouette with asymmetrical layers, offering a dynamic drape.

Fabric: Poly Satin Lycra
Wash &amp; Care: Gentle Hand Wash
Model Height: 5'7""
Model is wearing a size ""S""",https://broadway-prod-product-service.s3.ap-south-1.amazonaws.com/Product_Images/COCOMASKWH/1.jpg,SPL7531045321,Contemponari
Austens,THAU,8904469110329,"Sizing Details 

EU
UK 
FOOT-LENGTH

35
2

22.2 cm/8.7 inch

36
3
22.9 cm/9 inch

37
4
23.6 cm/9.29 inch

38
5
24.3 cm/9.56 inch

39
6
25 cm/9.84 inch

40
7
25.7 cm/10.11 inch

41
8
26.4 cm/10.39 inch

42
9
27.1 cm/10.66 inch

Please order your usual size as this shoe runs true to size.

Product Details 

Sole- Tunit Rubber

Elevation- 2.5cm/1 inch

Upper- PU leather

Country of Origin- India

Dimension of the product: 24cm x 7cm x 9cm",https://broadway-prod-product-service.s3.ap-south-1.amazonaws.com/Product_Images/THAU/1.jpg,TAP5249260011,Theater
MID-AIR MADNESS' VALKYRE HAND PAINTED JACKET,VJAC-MIDAIRMADNESS,VJAC-MIDAIRMADNESS_M,"Upgrade your wardrobe with this versatile and stylish jacket, designed for a modern and effortless look. Crafted with attention to comfort and durability, this jacket is perfect for layering across seasons. Its structured silhouette and comfortable fit make it suitable for casual outings, travel, or everyday wear. Pair it with jeans, skirts, or dresses to create a chic and confident style statement.",https://broadway-prod-product-service.s3.ap-south-1.amazonaws.com/Product_Images/VJAC-MIDAIRMADNESS/1.jpg,V9912246982,VALKYRE
3D Blossom shirt,SIPL1731_WHITE,SIPL1731-WHITE-M,"Elevate your wardrobe with our 3D Blossom Shirt designed to bring a vibrant touch to your style. Adorned with exquisite flower embroidery, it boasts a playful and fun-loving vibe. The intricate floral details add a touch of elegance, making it a perfect choice for both casual and semi-formal occasions.",https://broadway-prod-product-service.s3.ap-south-1.amazonaws.com/Product_Images/SIPL1731_WHITE/1.jpg,SIP5009971563,Style Island
Freddies Hot Space,THFRHOSP,8904469107992,"Sizing Details 

EU
UK 
FOOT-LENGTH

35
2

22.2 cm/8.7 inch

36
3
22.9 cm/9 inch

37
4
23.6 cm/9.29 inch

38
5
24.3 cm/9.56 inch

39
6
25 cm/9.84 inch

40
7
25.7 cm/10.11 inch

41
8
26.4 cm/10.39 inch

Product Details 

Sole- Tunit Rubber

Upper- Vegan patent leather

Elevation- 9.0 cm/ 3.5 inch

Country of origin - India

Dimension of the product: 24cm x 9cm x 15cm",https://broadway-prod-product-service.s3.ap-south-1.amazonaws.com/Product_Images/THFRHOSP/1.jpg,TAP1522285951,Theater
Brunette Super Stretch Brami,CABRSUSTBR,8904468831881,"Are you there, bra?

Thanks to the fabric, you'll have all the support in the world as you power through squats, sprints, and jumping jacks. Extra stretch is built into this brami, allowing you to unleash your full range of motion. And oooh, the cross strap reduces pressure on your shoulder and gives you the perfect support that feels like a tight hug.",https://broadway-prod-product-service.s3.ap-south-1.amazonaws.com/Product_Images/CABRSUSTBR/1.jpg,CAP8016739256,Cava
Aeon SALMON,aeon-salmon,726684032969,"Comet AEON SALMON is a medley of hues as fresh as the catch of the day. Subtle yet striking, this colorway balances dainty rose tones with edgy contrasts, creating a splash of style that delivers effortless street swagger. The sharp colorblock palette and bold aesthetics set Aeon Salmon apart, while its lightweight construction keeps you cool, comfortable, and nimble with every step.",https://broadway-prod-product-service.s3.ap-south-1.amazonaws.com/Product_Images/aeon-salmon/1.jpg,GMP6142474333,COMET
Isla Black Jumpsuit,SIPL19063_BLACK,SIPL19063-BLACK-L,"Introducing the Isla Black Jumpsuit â€“ a true embodiment of minimalist sophistication. Crafted from luxurious Tencel twill fabric, this sleeveless jumpsuit exudes elegance in black. The white top-stitch detailing and convenient pockets add subtle flair to the sleek design. A perfect choice for formal events, whether it's a date night or a dinner party.",https://broadway-prod-product-service.s3.ap-south-1.amazonaws.com/Product_Images/SIPL19063_BLACK/1.jpg,SIP5719956202,Style Island
